td,code,target
T206,A489,0.01724137931034475
T206,A491,0.017377567140600236
T206,A494,0.04528301886792452
T206,A495,0.13409090909090904
T206,A496,0.007500000000000062
T206,A501,0.0017543859649122866
T206,A504,0.05527638190954765
T206,A505,0.0016722408026756954
T206,A509,-0.002085505735140769
T206,A517,0.018773466833541967
T206,A518,0.002732240437158362
T206,A520,0.016014234875444844
T206,A525,0.11776061776061784
T206,A527,0.02083333333333326
T206,A529,0.016274864376130127
T206,A530,-0.012765957446808527
T206,A538,-0.02935779816513762
T206,A540,0.008931101581244105
T206,A542,0.05241365872667925
T206,A548,0.06792452830188678
T206,A550,0.018987341772152
T206,A552,0.012345679012345734
T206,A553,-0.004878048780487809
T206,A564,0.03833865814696491
T206,A574,0.02131438721136769
T206,A581,-0.005033557046979832
T206,A586,-0.04480874316939887
T206,A591,0.020926756352765308
T206,A594,-0.011786935396796872
T206,A595,0.027734976887519247
T206,A606,-0.017985611510791366
T206,A609,0.0219780219780219
T206,A610,-0.01607717041800638
T206,A613,0.045454545454545414
T206,A614,-0.006833712984054663
T206,A616,0.013996889580093264
T206,A621,-0.03008595988538687
T206,A625,0.0984848484848484
T206,A627,0.029661016949152463
T206,A628,-0.01729559748427678
T206,A632,0.03773584905660377
T206,A634,0.03065134099616862
T206,A635,0.022648083623693305
T206,A636,0.004357298474945592
T206,A637,-0.04074074074074074
T206,A638,0.11764771747528235
T206,A641,0.11132940406024884
T206,A643,-0.04838709677419351
T206,A648,0.0
T206,A649,0.01522842639593902
T206,A653,0.0
T206,A658,-0.034852546916890104
T206,A659,0.0
T206,A660,-0.02775208140610541
T206,A664,-0.004424778761061954
T206,A665,0.05303030303030298
T206,A666,0.012165450121654596
T206,A668,-0.022508038585209
T206,A670,0.13095238095238093
T206,A672,0.15546218487394947
T206,A673,0.03319502074688807
T206,A674,0.10651810333137468
T206,A679,0.03623188405797095
T206,A683,-0.014545454545454528
T206,A687,0.015765765765765716
T206,A688,0.01836158192090398
T206,A690,0.03064608588922524
T206,A696,-0.008589985334171435
T206,A697,0.02926829268292685
T206,A698,-0.002906976744186052
T206,A700,0.10606060606060597
T206,A701,-0.015789473684210575
T206,A702,0.06163953432201352
T206,A706,0.026923076923076827
T206,A709,0.046468401486988935
T206,A715,-0.013037809647979182
T206,A716,0.08205128205128198
T206,A718,0.09047619047619038
T206,A722,0.03288480875659161
T206,A723,-0.019607843137254943
T206,A724,-0.015444015444015413
T206,A730,0.03164556962025311
T206,A733,-0.009626955475330878
T206,A736,-0.03863987635239563
T206,A738,-0.039726027397260284
T206,A740,0.035975956218786465
T206,A746,-0.02429149797570851
T206,A747,0.05644171779141094
T206,A752,0.02863961813842475
T206,A753,0.019712557920364304
T206,A754,0.024263431542461026
T206,A755,0.024572649572649485
T206,A766,-0.017006802721088454
T206,A771,0.16337490303717406
T206,A772,0.01812191103789118
T206,A775,-0.02777777777777779
T206,A779,-0.00712250712250717
T206,A780,-0.003448275862068973
T206,A784,0.1602538139597678
T206,A786,0.09514563106796126
T206,A788,0.049792531120332
T206,A789,0.05659656805336311
T206,A794,-0.0146443514644351
T206,A795,0.062200956937799035
T206,A796,-0.03278688524590168
T206,A798,0.043425814234016924
T206,A799,0.027027027027026973
T207,A004,0.022796352583586588
T207,A005,0.04326923076923084
T207,A006,-0.0489690721649485
T207,A007,-0.045912756598240456
T207,A008,-0.009768009768009732
T207,A012,0.03897849462365599
T207,A016,-0.029166666666666674
T207,A017,0.0
T207,A019,0.006564551422319376
T207,A020,-0.044609665427509326
T207,A021,-0.027734976887519247
T207,A022,-0.02661596958174905
T207,A024,-0.030882352941176475
T207,A030,-0.01680672268907568
T207,A031,0.0421904361480312
T207,A032,-0.039422556996089216
T207,A033,0.04166666666666674
T207,A034,-0.04699738903394257
T207,A037,-0.02364066193853432
T207,A039,-0.0361581920903955
T207,A040,-0.02626641651031892
T207,A044,-0.07442977190876354
T207,A045,0.005545286506469571
T207,A046,0.07625272331154688
T207,A050,-0.02713567839195985
T207,A051,-0.02340702210663204
T207,A052,-0.029661016949152574
T207,A054,-0.01736613603473225
T207,A060,-0.017709563164108655
T207,A062,-0.01025641025641022
T207,A064,-0.06834532374100721
T207,A065,-0.05578512396694213
T207,A066,-0.013290865479139602
T207,A067,-0.004347826086956497
T207,A069,-0.02542006201773994
T207,A071,-0.02162726526959502
T207,A072,-0.016105417276720324
T207,A074,0.0
T207,A075,0.024769137826874843
T207,A086,-0.03956043956043953
T207,A087,-0.01736613603473225
T207,A089,-0.018681318681318733
T207,A093,-0.01671309192200554
T207,A094,-0.015974440894568676
T207,A097,-0.04500000000000004
T207,A099,-0.06085526315789469
T207,A101,0.01611721611721606
T207,A105,-0.12499874266976475
T207,A107,-0.04705882352941182
T207,A108,0.006535947712418277
T207,A110,0.0011574074074074405
T207,A111,0.0073800738007379066
T207,A115,0.017489711934156382
T207,A116,-0.04536489151873768
T207,A118,-0.01449275362318836
T207,A119,-0.055679287305122505
T207,A122,0.024556616643929045
T207,A124,-0.012987012987012991
T207,A127,0.04499999999999993
T207,A133,-0.023232323232323267
T207,A134,-0.03782148260211804
T207,A135,-0.010701545778834752
T207,A137,0.0053050397877985045
T207,A144,-0.03917050691244239
T207,A146,0.01904531888833305
T207,A147,-0.00371747211895912
T207,A154,0.03394255874673635
T207,A155,-0.03655660377358494
T207,A157,-0.06145251396648044
T207,A158,0.007416563658838138
T207,A159,-0.022026431718061627
T207,A162,-0.02542372881355936
T207,A168,0.0
T207,A172,0.002906976744186052
T207,A175,0.0
T207,A185,-0.01752021563342321
T207,A188,0.030360531309297837
T207,A191,0.013986013986013957
T207,A196,-0.013333333333333308
T207,A197,0.0239520958083832
T207,A199,-0.029379760609357982
T207,A200,0.008230452674897082
T207,A201,0.029166666666666563
T207,A204,0.0
T207,A206,-0.008333333333333305
T207,A207,0.06175298804780871
T207,A215,-0.009779951100244544
T207,A216,0.002832861189801639
T207,A217,-0.012765957446808527
T207,A221,0.02123356926188058
T207,A225,-0.05967741935483872
T207,A230,-0.06339468302658491
T207,A237,0.004201680672268893
T207,A238,0.004932182490752224
T207,A239,-0.03149606299212604
T207,A242,-0.02988792029887921
T207,A244,0.01980198019801982
T207,A245,-0.016129032258064502
T207,A249,0.16203200248562988
T207,A250,0.021346469622331776
T207,A251,-0.0093131548311991
T207,A253,-0.032258064516129004
T207,A254,-0.032702237521514584
T207,A257,0.03177257525083621
T207,A261,-0.006134969325153339
T207,A262,0.034653465346534684
T207,A265,-0.05773363798837184
T207,A269,0.03937007874015741
T207,A271,0.011271222713653772
T207,A273,-0.049342105263157854
T207,A274,0.0
T207,A280,-0.01157742402315487
T207,A281,0.014749262536873253
T207,A284,0.07279693486590033
T207,A287,-0.05492424242424243
T207,A297,-0.034120734908136496
T207,A298,-0.00952380952380949
T207,A303,-0.003821656050955413
T207,A304,-0.014855355746677068
T207,A305,-0.0146520146520146
T207,A307,-0.07017543859649122
T207,A308,0.0
T207,A309,-0.006766815536608517
T207,A310,-0.033879781420764976
T207,A314,0.0012091898428052696
T207,A316,0.013861386138613874
T207,A317,-0.0509090909090909
T207,A318,0.025186337544184312
T207,A319,-0.03618421052631582
T207,A320,0.07983193277310917
T207,A324,-0.005434782608695675
T207,A325,0.032258064516129004
T207,A326,-0.03941182354706407
T207,A327,-0.024165707710011475
T207,A329,-0.010489510489510523
T207,A330,-0.03287197231833905
T207,A334,0.038865147198480436
T207,A340,0.03294573643410858
T207,A343,-0.021616389740280684
T207,A349,-0.0021551724137931494
T207,A355,0.06153775659824045
T207,A358,-0.006690790463446117
T207,A360,0.04043545878693622
T207,A361,-0.0267379679144385
T207,A363,-0.006224066390041472
T207,A365,-0.04242424242424248
T207,A366,-0.07947976878612717
T207,A367,-0.02999047921294828
T207,A369,0.008547008547008517
T207,A370,-0.09483960948396096
T207,A376,-0.02510460251046021
T207,A377,-0.001941747572815511
T207,A379,0.030769230769230663
T207,A381,0.015810276679841806
T207,A383,-0.017709563164108655
T207,A384,0.0022573363431150906
T207,A387,-0.04137931034482757
T207,A389,-0.09053497942386833
T207,A390,-0.01773399014778321
T207,A391,-0.032110091743119296
T207,A392,-0.026431718061673992
T207,A394,0.0033112582781456013
T207,A397,-0.036363636363636376
T207,A400,-0.03030303030303028
T207,A408,0.033707865168539415
T207,A411,0.031207598371777445
T207,A414,-0.06591865357643756
T207,A415,-0.04179104477611939
T207,A419,0.0235626767200754
T207,A424,-0.012471655328798237
T207,A429,-0.02947845804988658
T207,A431,-0.08887443776079773
T207,A432,-0.005439883540521384
T207,A437,-0.012048192771084376
T207,A439,-0.015390976752733597
T207,A442,-0.024390243902439046
T207,A443,0.0023696682464455767
T207,A444,-0.006465517241379337
T207,A460,0.028813559322034
T207,A462,-0.0666753995284255
T207,A464,-0.027888446215139414
T207,A468,0.02473498233215543
T207,A473,0.013084112149532643
T207,A478,-0.010616929698708756
T207,A481,-0.02110817941952503
T207,A483,-0.031791907514450816
T207,A485,0.014209591474245054
T207,A486,-0.07057057057057059
T207,A487,-0.0438871473354232
T207,A488,-0.03345898688097393
T207,A489,-0.07457627118644072
T207,A491,0.048136645962732816
T207,A494,-0.03971119133574008
T207,A495,0.022044088176352616
T207,A496,-0.04714640198511166
T207,A501,-0.03327495621716292
T207,A504,-0.05238095238095242
T207,A505,0.01001669449081799
T207,A506,0.0092592592592593
T207,A509,0.037617554858934144
T207,A517,-0.0012285012285012664
T207,A518,0.0013623978201635636
T207,A520,-0.0017513134851138144
T207,A525,-0.013816925734024156
T207,A529,0.053380782918149405
T207,A530,0.0
T207,A538,-0.04725897920604916
T207,A540,-0.0243372670545775
T207,A542,0.0757232122193936
T207,A548,-0.0035335689045936647
T207,A550,0.009316770186335477
T207,A552,-0.009977827050997812
T207,A553,0.02941176470588225
T207,A564,0.02000000000000001
T207,A574,-0.015652173913043518
T207,A581,-0.018549747048903886
T207,A586,0.017162471395880896
T207,A591,0.02489019033674955
T207,A594,0.07040426113083864
T207,A595,-0.013493253373313308
T207,A606,-0.01831501831501836
T207,A609,-0.009216589861751112
T207,A610,-0.029411764705882363
T207,A613,-0.018232819074333828
T207,A614,0.013761467889908284
T207,A616,-0.013803680981595123
T207,A625,0.049261083743842304
T207,A627,-0.028806584362139894
T207,A628,-0.02559999999999996
T207,A632,0.05123966942148761
T207,A634,-0.00371747211895912
T207,A635,0.008517887563884052
T207,A636,-0.003253796095444739
T207,A637,0.01158301158301156
T207,A638,-0.009577622825999832
T207,A641,0.10135533294048328
T207,A643,-0.003766478342749569
T207,A648,0.0032573289902280145
T207,A649,-0.0020000000000000018
T207,A653,-0.024551583853199662
T207,A654,0.058394160583941535
T207,A658,-0.002777777777777768
T207,A659,0.04587155963302747
T207,A660,-0.08277830637488104
T207,A664,0.01925925925925931
T207,A665,0.02877697841726623
T207,A666,-0.014423076923076872
T207,A668,0.019736842105263053
T207,A670,0.009569377990430672
T207,A672,-0.08363636363636362
T207,A673,0.04819277108433728
T207,A674,-0.01964909413999472
T207,A679,-0.02622377622377625
T207,A683,0.014760147601476037
T207,A687,-0.0066518847006651356
T207,A688,-0.02635228848821081
T207,A690,0.004695332307366851
T207,A696,-0.016087278106508895
T207,A697,0.04028436018957349
T207,A698,-0.017492711370262426
T207,A699,0.0
T207,A700,-0.024657534246575352
T207,A701,-0.06060606060606055
T207,A702,-0.006734313145561277
T207,A706,-0.0074906367041198685
T207,A708,0.026119402985074647
T207,A709,0.001776198934280604
T207,A715,-0.01453104359313073
T207,A716,0.026856240126382325
T207,A718,-0.0021834061135370675
T207,A722,-0.036179282300064175
T207,A723,-0.008235294117647006
T207,A724,0.0117647058823529
T207,A730,-0.02249488752556239
T207,A733,0.03159173754556499
T207,A736,-0.0337620578778135
T207,A738,-0.025677603423680414
T207,A740,-0.013018878817620205
T207,A746,-0.08990318118948826
T207,A747,-0.0011614401858304204
T207,A752,-0.004640371229698403
T207,A753,-0.02479975354282193
T207,A754,-0.008460236886632777
T207,A755,0.031282586027111536
T207,A766,0.02076124567474058
T207,A771,0.03682617838641833
T207,A772,0.012944983818770295
T207,A775,0.017142857142857126
T207,A779,-0.09182209469153513
T207,A780,-0.0034602076124568004
T207,A784,-0.02292296951361417
T207,A786,-0.0549645390070922
T207,A788,-0.015810276679841917
T207,A789,-0.005951663815329744
T207,A794,0.012738853503184707
T207,A795,-0.01501501501501501
T207,A798,-0.07630057803468204
T207,A799,-0.008771929824561429
T208,A004,0.0
T208,A005,0.004608294930875667
T208,A006,-0.008130081300813052
T208,A007,-0.015528447475426588
T208,A008,-0.007398273736128225
T208,A012,0.018111254851229
T208,A016,0.006437768240343368
T208,A017,0.003225806451612856
T208,A019,-0.0021739130434782483
T208,A020,-0.01945525291828798
T208,A021,0.0221870047543582
T208,A022,0.02734375
T208,A024,-0.0515933232169955
T208,A029,0.008849557522123908
T208,A030,-0.03311965811965811
T208,A031,0.057039354520006524
T208,A032,0.025331203854008555
T208,A033,0.06266666666666665
T208,A034,-0.020547945205479427
T208,A037,0.004842615012106588
T208,A039,0.05275498241500577
T208,A040,-0.032755298651252374
T208,A044,0.025940337224383825
T208,A045,0.022058823529411686
T208,A046,0.02834008097165985
T208,A050,-0.011363636363636357
T208,A051,-0.022636484687083902
T208,A052,-0.014556040756914081
T208,A054,0.01178203240058906
T208,A060,-0.02644230769230771
T208,A062,0.004145077720207224
T208,A064,-0.01287001287001288
T208,A065,-0.057986870897155374
T208,A066,-0.0201991448952753
T208,A067,-0.017467248908296984
T208,A069,-0.04868844574346076
T208,A071,0.02949919963411851
T208,A072,-0.01041666666666663
T208,A074,-0.013592233009708687
T208,A075,0.044298467239346495
T208,A086,-0.005720823798627039
T208,A087,0.0441826215022092
T208,A089,0.004479283314669624
T208,A093,0.015580736543909348
T208,A094,0.01948051948051943
T208,A097,0.041884816753926746
T208,A099,0.0
T208,A101,-0.01910598413842824
T208,A105,0.04805150017243354
T208,A107,0.04629629629629628
T208,A108,-0.01623376623376627
T208,A110,0.01965317919075149
T208,A111,-0.005494505494505475
T208,A115,0.041456016177957584
T208,A116,-0.005165289256198302
T208,A118,-0.010695187165775444
T208,A122,-0.04793608521970705
T208,A124,-0.04824561403508777
T208,A127,-0.022328548644338087
T208,A133,0.010341261633919352
T208,A134,-0.06132075471698116
T208,A135,-0.04567307692307687
T208,A137,-0.02110817941952503
T208,A144,0.02877697841726623
T208,A146,-0.048297811108665815
T208,A147,-0.029850746268656688
T208,A154,0.006313131313131271
T208,A155,0.05630354957160332
T208,A157,0.04761904761904767
T208,A158,-0.024539877300613463
T208,A159,-0.018018018018018056
T208,A162,-0.010869565217391351
T208,A168,-0.014005602240896307
T208,A172,0.021739130434782702
T208,A175,-0.007501442585112539
T208,A185,0.04115226337448563
T208,A188,0.014732965009208066
T208,A191,0.031034482758620637
T208,A196,-0.054054054054054064
T208,A197,-0.03703703703703709
T208,A199,0.013452914798206315
T208,A200,-0.02448979591836731
T208,A201,-0.032388663967611316
T208,A204,-0.03614457831325302
T208,A206,0.020168067226890685
T208,A207,-0.0206378986866792
T208,A215,-0.022222222222222254
T208,A216,0.016949152542372836
T208,A217,0.00969827586206895
T208,A221,0.034653465346534684
T208,A225,0.0497427101200687
T208,A237,-0.04184100418410042
T208,A238,0.022085889570552242
T208,A239,0.013550135501354976
T208,A242,0.05391527599486512
T208,A244,-0.004854368932038833
T208,A245,-0.011709601873536313
T208,A249,0.12419786096256692
T208,A250,-0.014469453376205752
T208,A251,0.010575793184488758
T208,A253,0.026666666666666616
T208,A254,-0.0391459074733096
T208,A257,-0.021069692058346856
T208,A261,0.01122334455667784
T208,A262,-0.03349282296650713
T208,A265,0.003073155506470471
T208,A269,0.05303030303030298
T208,A271,-0.0014108352144469596
T208,A273,0.02422145328719716
T208,A274,-0.012552301255230104
T208,A280,-0.036603221083455366
T208,A281,-0.01453488372093026
T208,A284,-0.02857142857142858
T208,A287,-0.008016032064128266
T208,A297,-0.013586956521739135
T208,A298,-0.012820512820512777
T208,A303,0.003836317135549772
T208,A304,-0.02777777777777779
T208,A305,-0.055762081784386575
T208,A308,0.015997108828171847
T208,A309,0.0303856111186811
T208,A310,-0.045248868778280486
T208,A314,0.05193236714975846
T208,A316,0.046875
T208,A317,-0.013409961685823757
T208,A318,-0.010679882060295244
T208,A319,0.0
T208,A320,-0.0019455252918287864
T208,A324,-0.03825136612021862
T208,A325,0.013888888888888841
T208,A326,-0.039293276406678464
T208,A327,0.010613207547169878
T208,A329,0.0017667844522968323
T208,A330,0.04830053667262968
T208,A334,0.015311835820554396
T208,A340,-0.009380863039399669
T208,A343,-0.005770816158285229
T208,A349,-0.03455723542116629
T208,A355,0.040272801830189435
T208,A358,-0.020199604617052502
T208,A360,0.007473841554558991
T208,A361,-0.0494505494505495
T208,A363,-0.008350730688935326
T208,A365,-0.03164556962025311
T208,A366,-0.018838304552590283
T208,A367,0.052592834941927125
T208,A369,0.002824858757062065
T208,A370,0.07858243451463798
T208,A376,-0.02145922746781115
T208,A377,0.031128404669260583
T208,A379,0.029850746268656806
T208,A381,-0.02334630350194556
T208,A383,0.03125
T208,A384,0.18806306306306309
T208,A387,0.0
T208,A389,0.01809954751131216
T208,A390,-0.02006018054162484
T208,A391,-0.009478672985781977
T208,A392,-0.024886877828054318
T208,A394,-0.02860286028602865
T208,A397,-0.009433962264150941
T208,A400,-0.00994318181818177
T208,A408,0.010869565217391351
T208,A411,0.026315789473684292
T208,A414,-0.006006006006005982
T208,A419,-0.02025782688766109
T208,A424,-0.017221584385763492
T208,A429,0.01869158878504673
T208,A432,-0.02457485122200176
T208,A437,-0.0257452574525745
T208,A439,-0.01682142690495081
T208,A442,-0.0023809523809523725
T208,A443,-0.03309692671394804
T208,A444,-0.02819956616052066
T208,A450,-0.02562022900763361
T208,A460,0.013179571663920921
T208,A462,-0.006736842105263152
T208,A464,-0.004098360655737654
T208,A468,0.016091954022988464
T208,A473,0.016605166051660625
T208,A478,0.03422273781902563
T208,A481,-0.032345013477088964
T208,A483,0.0
T208,A485,0.015761821366024442
T208,A486,-0.011308562197092087
T208,A487,0.006557377049180246
T208,A488,0.08366177181843447
T208,A489,-0.016483516483516536
T208,A491,0.0
T208,A494,-0.045112781954887216
T208,A495,0.02745098039215676
T208,A496,0.00911458333333326
T208,A501,0.03985507246376807
T208,A504,0.04020100502512558
T208,A505,-0.028099173553719048
T208,A506,-0.04587155963302747
T208,A509,0.0392749244712991
T208,A517,0.043050430504305126
T208,A518,-0.006802721088435382
T208,A520,-0.0491228070175439
T208,A525,0.005253940455341555
T208,A527,-0.02233250620347393
T208,A529,-0.03716216216216217
T208,A530,-0.04741379310344829
T208,A538,0.027777777777777686
T208,A540,0.004534026791540358
T208,A542,0.008433372058000987
T208,A548,0.1099290780141844
T208,A550,-0.021538461538461503
T208,A552,-0.027995520716685318
T208,A553,-0.03809523809523807
T208,A564,-0.004524886877828038
T208,A574,0.008833922261484162
T208,A581,-0.006872852233676952
T208,A586,0.0022497187851517886
T208,A591,0.02857142857142847
T208,A594,0.00223285486443392
T208,A595,0.0060790273556230465
T208,A606,0.009328358208955171
T208,A609,-0.003100775193798477
T208,A610,-0.01571268237934909
T208,A613,-0.010000000000000007
T208,A614,-0.045248868778280486
T208,A616,-0.00777604976671853
T208,A621,-0.004195804195804231
T208,A625,-0.028169014084507005
T208,A627,0.008474576271186418
T208,A628,-0.026272577996715896
T208,A632,-0.06132075471698116
T208,A634,-0.037313432835820885
T208,A635,0.010135135135135087
T208,A636,-0.041349292709466856
T208,A637,-0.024809160305343525
T208,A638,0.00967024074448708
T208,A641,-0.0401284109149278
T208,A643,-0.026465028355387558
T208,A648,0.02272727272727271
T208,A649,-0.033066132264529036
T208,A653,-0.006802725760996609
T208,A654,-0.03448275862068961
T208,A658,-0.0027855153203342198
T208,A659,-0.021929824561403462
T208,A660,0.11030428769017986
T208,A664,0.015988372093023173
T208,A665,0.031468531468531465
T208,A666,0.0
T208,A668,-0.003225806451612856
T208,A670,-0.023696682464455
T208,A672,0.051587301587301626
T208,A673,0.007662835249042209
T208,A674,0.07669229326832938
T208,A679,0.005385996409335681
T208,A683,0.05454545454545445
T208,A687,0.0022321428571427933
T208,A688,-0.0014245014245014564
T208,A690,-0.048286027721077485
T208,A696,0.010067924933551796
T208,A697,0.004555808656036442
T208,A698,-0.03115727002967361
T208,A699,0.03374999999999995
T208,A700,0.0154494382022472
T208,A701,-0.0075901328273244575
T208,A702,0.03820605616381867
T208,A706,-0.03773584905660377
T208,A708,0.05818181818181811
T208,A709,0.024822695035461084
T208,A715,0.03351206434316345
T208,A716,0.036923076923076836
T208,A718,0.04157549234135671
T208,A722,-0.025526081230704656
T208,A723,-0.011862396204033177
T208,A724,0.03100775193798455
T208,A730,-0.008368200836820106
T208,A733,-0.002355712603062443
T208,A736,-0.0266222961730449
T208,A738,0.013177159590043841
T208,A740,-0.014652978854084453
T208,A746,0.004559270516717229
T208,A747,-0.004651162790697661
T208,A752,0.004662004662004726
T208,A753,0.04248933817722311
T208,A754,-0.013651877133105785
T208,A755,0.01718907987866536
T208,A766,0.016949152542372836
T208,A771,0.03868414543655696
T208,A772,0.004792332268370503
T208,A775,0.03651685393258418
T208,A779,-0.004739336492891043
T208,A780,0.04861111111111116
T208,A784,0.03739430749077055
T208,A786,0.01876172607879933
T208,A788,0.02008032128514059
T208,A789,0.002993649100693219
T208,A794,-0.008385744234800874
T208,A795,0.07317073170731714
T208,A796,0.026845637583892586
T208,A799,-0.008849557522123908
T208,A801,0.025643847677746082
T209,A004,-0.017830609212481474
T209,A005,0.03669724770642202
T209,A006,0.013661202185792254
T209,A007,0.02839209054247438
T209,A008,0.03354037267080745
T209,A012,0.0203303684879288
T209,A013,0.003358446037941443
T209,A016,0.10660980810234544
T209,A017,0.006430868167202508
T209,A019,0.013071895424836557
T209,A020,0.027777777777777686
T209,A021,0.01240310077519391
T209,A022,0.1406844106463878
T209,A024,0.02079999999999993
T209,A029,-0.014619883040935644
T209,A030,0.0011049723756906273
T209,A031,-0.08493784465837928
T209,A032,0.046844477356587484
T209,A033,-0.04391468005018817
T209,A034,0.009790209790209836
T209,A037,0.01686746987951815
T209,A039,0.00222717149220486
T209,A040,-0.0239043824701195
T209,A044,0.04804045512010125
T209,A045,0.07913669064748198
T209,A046,0.021653543307086576
T209,A050,0.050156739811912265
T209,A051,-0.04223433242506813
T209,A052,0.013293943870014813
T209,A054,0.04949053857350805
T209,A060,0.05925925925925935
T209,A062,-0.014447884416924685
T209,A064,0.13037809647979134
T209,A065,0.06155632984901273
T209,A066,-0.030929152891001288
T209,A067,0.0
T209,A069,-0.020106560883599744
T209,A071,-0.06811787353768695
T209,A072,-0.01954887218045109
T209,A074,0.02559055118110232
T209,A075,-0.05967741935483872
T209,A086,0.11047180667433842
T209,A087,0.028208744710860326
T209,A089,0.06800445930880716
T209,A093,0.01673640167364021
T209,A094,0.012738853503184707
T209,A097,-0.022613065326633208
T209,A099,0.03677758318739044
T209,A101,0.07460492466005153
T209,A105,0.033453987057145966
T209,A107,0.014749262536873253
T209,A108,0.01980198019801982
T209,A110,0.0487528344671202
T209,A111,-0.023941068139963214
T209,A115,0.009708737864077666
T209,A116,0.00830737279335403
T209,A118,0.08108108108108114
T209,A119,0.04282655246252687
T209,A122,0.008391608391608463
T209,A124,-0.004608294930875556
T209,A127,-0.06688417618270802
T209,A131,-0.03591682419659736
T209,A133,0.06038894575230304
T209,A134,-0.011725293132328285
T209,A135,-0.003778337531486153
T209,A137,-0.07008086253369272
T209,A144,-0.004662004662004615
T209,A146,-0.0441851364331709
T209,A147,0.05000000000000005
T209,A154,0.02132998745294845
T209,A155,0.03939745075318647
T209,A157,0.039772727272727286
T209,A158,-0.012578616352201257
T209,A159,-0.07798165137614678
T209,A168,-0.019886363636363646
T209,A172,0.014184397163120588
T209,A175,-0.020930232558139528
T209,A185,-0.002635046113307005
T209,A188,-0.03448275862068961
T209,A191,0.0
T209,A196,0.014285714285714237
T209,A197,0.06275303643724706
T209,A199,-0.02654867256637173
T209,A200,-0.04184100418410042
T209,A201,0.03347280334728042
T209,A204,0.024999999999999908
T209,A206,-0.01153212520593083
T209,A207,0.019157088122605304
T209,A215,0.002525252525252597
T209,A216,0.027777777777777686
T209,A217,-0.02774813233724649
T209,A221,-0.046889952153110086
T209,A225,0.062091503267973865
T209,A237,-0.004366812227074246
T209,A238,0.015606242496998712
T209,A239,0.02941176470588225
T209,A242,-0.060901339829476216
T209,A244,0.009756097560975618
T209,A245,0.013033175355450231
T209,A249,-0.0523248899988108
T209,A250,0.00815660685154973
T209,A253,0.08701298701298699
T209,A254,0.031481481481481444
T209,A257,-0.04470198675496684
T209,A261,0.004439511653718142
T209,A262,0.004950495049504955
T209,A265,-0.019842504607577967
T209,A269,-0.04830421377183969
T209,A271,0.11458038994066122
T209,A273,-0.04054054054054057
T209,A274,-0.0805084745762712
T209,A280,-0.04863221884498481
T209,A281,-0.020648967551622373
T209,A284,0.06617647058823528
T209,A287,0.05252525252525242
T209,A297,0.03581267217630857
T209,A298,0.04220779220779214
T209,A303,0.03821656050955413
T209,A304,-0.007619047619047635
T209,A305,-0.023622047244094446
T209,A308,0.012533412844132785
T209,A309,0.002380322665961332
T209,A310,0.014218009478673022
T209,A314,0.0022962112514350874
T209,A316,-0.052238805970149294
T209,A317,0.05242718446601935
T209,A318,0.02052247861837309
T209,A319,0.07167235494880543
T209,A320,-0.007797270955165694
T209,A324,0.01325757575757569
T209,A325,0.03424657534246567
T209,A326,0.028471293854102738
T209,A327,-0.008168028004667427
T209,A329,0.0017636684303350414
T209,A330,0.023890784982935058
T209,A334,-0.04857406532063835
T209,A340,0.032196969696969724
T209,A343,0.09320066334991717
T209,A349,0.0738255033557047
T209,A355,-0.062489626556016635
T209,A358,-0.03779878614315702
T209,A360,-0.029673590504451064
T209,A361,0.023121387283236983
T209,A363,0.01473684210526316
T209,A365,0.006535947712418277
T209,A366,0.008000000000000007
T209,A367,0.04996503224803783
T209,A369,-0.06478873239436622
T209,A370,-0.031428571428571465
T209,A376,0.0
T209,A377,0.0660377358490567
T209,A379,-0.004830917874396157
T209,A381,0.027888446215139414
T209,A383,0.002331002331002363
T209,A384,-0.033175355450236976
T209,A387,-0.025899280575539585
T209,A389,-0.02888888888888885
T209,A390,0.0051177072671442225
T209,A392,-0.002320185614849146
T209,A394,0.04190260475651186
T209,A397,-0.00952380952380949
T209,A400,-0.03586800573888094
T209,A408,0.021505376344086002
T209,A411,0.0012820512820512775
T209,A414,-0.0226586102719033
T209,A415,-0.005813953488372103
T209,A419,0.0028195488721804995
T209,A424,-0.003504672897196248
T209,A429,0.07798165137614688
T209,A431,0.05085556382187262
T209,A432,-0.025213734278436983
T209,A437,0.02364394993045904
T209,A439,0.03300823426117083
T209,A442,0.05011933174224348
T209,A443,-0.012224938875305624
T209,A444,0.01116071428571419
T209,A460,-0.02601626016260161
T209,A462,0.016532428995337026
T209,A464,0.06584362139917688
T209,A468,0.027149321266968236
T209,A473,-0.010889292196007205
T209,A478,0.06001121704991585
T209,A481,0.04178272980501396
T209,A483,0.055223880597014885
T209,A485,0.031034482758620637
T209,A486,-0.022875816993464082
T209,A487,0.009771986970684043
T209,A488,-0.019552356443541245
T209,A489,0.016759776536312776
T209,A491,0.0
T209,A494,-0.1220472440944882
T209,A495,-0.04580152671755722
T209,A496,0.030967741935483906
T209,A501,0.015679442508710784
T209,A504,0.106280193236715
T209,A505,-0.008503401360544172
T209,A506,0.028846153846153744
T209,A509,0.019379844961240345
T209,A517,0.05306603773584895
T209,A518,0.03424657534246567
T209,A520,0.029520295202952074
T209,A525,0.012195121951219523
T209,A529,0.003508771929824573
T209,A530,0.08144796380090491
T209,A538,0.0038610038610038533
T209,A540,-0.029345318552412288
